voxel_ID x y z sigma_vM epsilon_V^0.0(F)_vM
2828 11 0 12 1.257999e+08 7.105322e-02
2829 11 0 13 9.551425e+07 1.074646e-01
2830 11 0 14 9.974087e+07 1.448517e-01
2831 11 0 15 9.478334e+07 1.149052e-01
2832 11 1 0 7.578676e+07 5.732469e-02
2833 11 1 1 1.025235e+08 9.337774e-02
2834 11 1 2 9.365614e+07 1.058030e-01
2835 11 1 3 9.166539e+07 9.990826e-02
2836 11 1 4 1.010097e+08 9.971437e-02
2837 11 1 5 1.052511e+08 1.516031e-01
2838 11 1 6 1.189799e+08 2.020898e-01
2839 11 1 7 1.046056e+08 1.000037e-01
2840 11 1 8 7.563874e+07 6.258657e-02
2841 11 1 9 7.532150e+07 6.474006e-02
2842 11 1 10 7.019118e+07 3.877665e-02
2843 11 1 11 8.871470e+07 7.422487e-02
2844 11 1 12 1.191719e+08 9.475068e-02
2845 11 1 13 1.124607e+08 1.162231e-01
2846 11 1 14 9.494109e+07 1.520132e-01
2847 11 1 15 7.380423e+07 1.250614e-01
2848 11 2 0 1.034600e+08 7.211047e-02
2849 11 2 1 9.545304e+07 7.016958e-02
2850 11 2 2 9.510710e+07 1.110535e-01
2851 11 2 3 9.902876e+07 1.552009e-01
2852 11 2 4 1.016176e+08 8.600411e-02
2853 11 2 5 1.068926e+08 1.050805e-01
2854 11 2 6 9.445030e+07 1.645715e-01
2855 11 2 7 1.053754e+08 1.239336e-01
2856 11 2 8 7.722614e+07 7.806111e-02
2857 11 2 9 7.326723e+07 6.585130e-02
2858 11 2 10 7.374961e+07 4.694693e-02
2859 11 2 11 1.074073e+08 1.073138e-01
2860 11 2 12 1.117677e+08 1.285522e-01
2861 11 2 13 1.150482e+08 1.206448e-01
2862 11 2 14 1.253521e+08 1.465707e-01
2863 11 2 15 1.163994e+08 1.029157e-01
2864 11 3 0 9.261361e+07 6.852814e-02
2865 11 3 1 8.214228e+07 6.074837e-02
2866 11 3 2 8.184964e+07 5.676479e-02
2867 11 3 3 8.561874e+07 1.425223e-01
2868 11 3 4 8.753025e+07 1.748877e-01
2869 11 3 5 1.210665e+08 1.113878e-01
2870 11 3 6 1.176692e+08 1.134318e-01
2871 11 3 7 1.046114e+08 7.168558e-02
2872 11 3 8 1.043363e+08 1.008911e-01
2873 11 3 9 1.077055e+08 8.042743e-02
2874 11 3 10 1.016895e+08 7.555589e-02
2875 11 3 11 1.147858e+08 1.070507e-01
2876 11 3 12 1.264264e+08 1.484956e-01
2877 11 3 13 1.181241e+08 1.252047e-01
2878 11 3 14 1.198956e+08 1.162290e-01
2879 11 3 15 1.131073e+08 1.586472e-01
2880 11 4 0 1.063252e+08 1.191296e-01
2881 11 4 1 7.381016e+07 5.960967e-02
2882 11 4 2 9.807806e+07 5.285673e-02
2883 11 4 3 9.782576e+07 1.210942e-01
2884 11 4 4 1.266668e+08 1.582383e-01
2885 11 4 5 1.351617e+08 1.163737e-01
2886 11 4 6 1.178874e+08 7.899115e-02
2887 11 4 7 1.153406e+08 6.369202e-02
2888 11 4 8 8.228634e+07 1.002212e-01
2889 11 4 9 9.770281e+07 8.504350e-02
2890 11 4 10 1.108885e+08 1.089837e-01
2891 11 4 11 1.136203e+08 1.068486e-01
2892 11 4 12 1.173894e+08 1.343796e-01
2893 11 4 13 1.101587e+08 1.761213e-01
2894 11 4 14 1.012369e+08 1.014250e-01
2895 11 4 15 1.073292e+08 1.334125e-01
2896 11 5 0 8.221893e+07 1.320810e-01
2897 11 5 1 8.323222e+07 7.554595e-02
2898 11 5 2 1.013052e+08 8.701467e-02
2899 11 5 3 1.188773e+08 1.331486e-01
2900 11 5 4 1.147199e+08 1.118750e-01
2901 11 5 5 1.328699e+08 7.370668e-02
2902 11 5 6 1.302167e+08 7.427577e-02
2903 11 5 7 1.227835e+08 9.935135e-02
2904 11 5 8 1.013718e+08 7.307132e-02
2905 11 5 9 9.839956e+07 8.728310e-02
2906 11 5 10 1.118491e+08 1.335893e-01
2907 11 5 11 1.097157e+08 1.364491e-01
2908 11 5 12 1.210810e+08 1.168042e-01
2909 11 5 13 9.346515e+07 9.450350e-02
2910 11 5 14 1.082533e+08 1.612194e-01
2911 11 5 15 8.055890e+07 1.445201e-01
2912 11 6 0 8.357589e+07 1.447969e-01
2913 11 6 1 7.898108e+07 8.322315e-02
2914 11 6 2 8.592251e+07 1.304268e-01
2915 11 6 3 9.070323e+07 8.251656e-02
2916 11 6 4 9.002735e+07 6.673253e-02
2917 11 6 5 7.618514e+07 8.028739e-02
2918 11 6 6 9.127887e+07 9.976190e-02
2919 11 6 7 1.164506e+08 5.883213e-02
2920 11 6 8 9.696072e+07 7.847878e-02
2921 11 6 9 1.251242e+08 1.467333e-01
2922 11 6 10 1.170581e+08 1.321892e-01
2923 11 6 11 1.087277e+08 7.799973e-02
2924 11 6 12 9.082473e+07 1.101375e-01
2925 11 6 13 9.482596e+07 1.022794e-01
2926 11 6 14 1.311014e+08 1.043515e-01
2927 11 6 15 9.249096e+07 2.247037e-01
2928 11 7 0 8.248705e+07 1.435895e-01
2929 11 7 1 8.426575e+07 1.492630e-01
2930 11 7 2 8.738136e+07 1.584644e-01
2931 11 7 3 1.004171e+08 4.328108e-02
2932 11 7 4 1.089776e+08 4.123441e-02
2933 11 7 5 1.191077e+08 8.532517e-02
2934 11 7 6 1.242551e+08 9.422434e-02
2935 11 7 7 1.238839e+08 6.801294e-02
2936 11 7 8 1.129398e+08 1.030531e-01
2937 11 7 9 1.180208e+08 1.332091e-01
2938 11 7 10 1.063516e+08 9.908719e-02
2939 11 7 11 1.105869e+08 4.991728e-02
2940 11 7 12 1.151297e+08 9.289741e-02
2941 11 7 13 1.026846e+08 1.273904e-01
2942 11 7 14 1.182482e+08 1.317227e-01
2943 11 7 15 8.799371e+07 1.805518e-01
2944 11 8 0 8.469844e+07 1.528253e-01
2945 11 8 1 8.588980e+07 1.750547e-01
2946 11 8 2 8.494934e+07 1.440886e-01
2947 11 8 3 1.028275e+08 5.438561e-02
2948 11 8 4 9.114483e+07 5.716541e-02
2949 11 8 5 9.841251e+07 8.651200e-02
2950 11 8 6 9.242961e+07 1.009312e-01
2951 11 8 7 9.548363e+07 8.977907e-02
2952 11 8 8 1.130718e+08 1.449450e-01
2953 11 8 9 1.007145e+08 1.244632e-01
2954 11 8 10 1.018884e+08 7.394771e-02
2955 11 8 11 9.701835e+07 5.657600e-02
2956 11 8 12 1.029001e+08 6.874476e-02
2957 11 8 13 1.236779e+08 1.269040e-01
2958 11 8 14 1.126553e+08 1.312337e-01
2959 11 8 15 8.366491e+07 1.420403e-01
2960 11 9 0 8.381624e+07 1.418119e-01
2961 11 9 1 8.414128e+07 1.369932e-01
2962 11 9 2 9.422366e+07 9.542725e-02
2963 11 9 3 7.249973e+07 9.497180e-02
2964 11 9 4 8.721515e+07 9.774095e-02
2965 11 9 5 7.578657e+07 5.964699e-02
2966 11 9 6 7.897724e+07 9.044900e-02
2967 11 9 7 7.878748e+07 1.057843e-01
2968 11 9 8 9.525173e+07 7.688444e-02
2969 11 9 9 8.692629e+07 1.241101e-01
2970 11 9 10 1.033516e+08 1.237807e-01
2971 11 9 11 8.008671e+07 6.855260e-02
2972 11 9 12 7.615753e+07 1.277001e-01
2973 11 9 13 9.853441e+07 1.099603e-01
2974 11 9 14 1.038529e+08 9.681358e-02
2975 11 9 15 8.378902e+07 1.338044e-01
2976 11 10 0 7.710080e+07 1.874593e-01
2977 11 10 1 7.712268e+07 1.034441e-01
2978 11 10 2 8.669273e+07 8.396635e-02
2979 11 10 3 7.901175e+07 9.482463e-02
2980 11 10 4 7.515011e+07 6.778520e-02
2981 11 10 5 7.121669e+07 5.627240e-02
2982 11 10 6 9.111704e+07 9.568214e-02
2983 11 10 7 8.059108e+07 1.028557e-01
2984 11 10 8 8.133433e+07 1.159267e-01
2985 11 10 9 1.106071e+08 1.037421e-01
2986 11 10 10 1.064465e+08 8.938137e-02
2987 11 10 11 9.426732e+07 1.499262e-01
2988 11 10 12 9.397433e+07 9.506946e-02
2989 11 10 13 1.021715e+08 7.418304e-02
2990 11 10 14 8.252390e+07 9.714565e-02
2991 11 10 15 9.966940e+07 1.439548e-01
2992 11 11 0 1.062289e+08 1.467880e-01
2993 11 11 1 8.211806e+07 1.144005e-01
2994 11 11 2 8.747157e+07 8.854138e-02
2995 11 11 3 1.139164e+08 6.935198e-02
2996 11 11 4 7.487440e+07 7.946241e-02
2997 11 11 5 8.189894e+07 8.707018e-02
2998 11 11 6 7.424601e+07 7.315978e-02
2999 11 11 7 8.177924e+07 1.146257e-01
3000 11 11 8 7.975248e+07 9.690364e-02
3001 11 11 9 1.052281e+08 5.925724e-02
3002 11 11 10 1.087358e+08 1.402717e-01
3003 11 11 11 9.934626e+07 1.344476e-01
3004 11 11 12 9.266315e+07 7.673901e-02
3005 11 11 13 9.183154e+07 1.008391e-01
3006 11 11 14 8.570039e+07 1.172658e-01
3007 11 11 15 9.939202e+07 1.583507e-01
3008 11 12 0 1.462166e+08 1.361671e-01
3009 11 12 1 1.311689e+08 1.299364e-01
3010 11 12 2 9.592665e+07 8.128108e-02
3011 11 12 3 6.833361e+07 6.614121e-02
3012 11 12 4 7.185569e+07 9.429446e-02
3013 11 12 5 7.452954e+07 7.481588e-02
3014 11 12 6 7.941689e+07 9.685084e-02
3015 11 12 7 7.959884e+07 9.150378e-02
3016 11 12 8 7.854215e+07 1.014183e-01
3017 11 12 9 8.330317e+07 1.324396e-01
3018 11 12 10 1.073532e+08 1.491066e-01
3019 11 12 11 1.004003e+08 9.378191e-02
3020 11 12 12 9.968969e+07 9.403430e-02
3021 11 12 13 9.575200e+07 9.996837e-02
3022 11 12 14 9.447535e+07 8.396309e-02
3023 11 12 15 1.045128e+08 1.455626e-01
3024 11 13 0 7.839610e+07 1.590455e-01
3025 11 13 1 1.235598e+08 1.104487e-01
3026 11 13 2 8.432183e+07 9.481596e-02
3027 11 13 3 9.229013e+07 1.156676e-01
3028 11 13 4 6.570069e+07 5.344883e-02
3029 11 13 5 7.445020e+07 9.933727e-02
3030 11 13 6 8.180991e+07 1.380605e-01
3031 11 13 7 7.468408e+07 9.090325e-02
3032 11 13 8 7.963726e+07 1.002158e-01
3033 11 13 9 8.403734e+07 1.622267e-01
3034 11 13 10 7.616927e+07 9.634501e-02
3035 11 13 11 7.360893e+07 1.087073e-01
3036 11 13 12 9.324356e+07 8.295891e-02
3037 11 13 13 8.659563e+07 6.868715e-02
3038 11 13 14 1.049316e+08 1.324448e-01
3039 11 13 15 9.791591e+07 1.207668e-01
3040 11 14 0 6.655202e+07 1.249478e-01
3041 11 14 1 6.867609e+07 1.060634e-01
3042 11 14 2 8.633772e+07 1.074443e-01
3043 11 14 3 8.884450e+07 9.159055e-02
3044 11 14 4 7.654407e+07 1.248699e-01
3045 11 14 5 9.495471e+07 6.433259e-02
3046 11 14 6 1.072677e+08 9.103770e-02
3047 11 14 7 8.422793e+07 1.376080e-01
3048 11 14 8 8.171870e+07 1.207846e-01
3049 11 14 9 8.293097e+07 1.243679e-01
3050 11 14 10 7.736075e+07 8.843897e-02
3051 11 14 11 7.628158e+07 9.019323e-02
3052 11 14 12 6.948741e+07 6.737295e-02
3053 11 14 13 9.492223e+07 9.571718e-02
3054 11 14 14 8.509180e+07 1.294155e-01
3055 11 14 15 9.045167e+07 1.386064e-01
3056 11 15 0 8.772758e+07 1.318807e-01
3057 11 15 1 1.002690e+08 9.211145e-02
3058 11 15 2 8.862514e+07 8.551979e-02
3059 11 15 3 9.305430e+07 7.992778e-02
3060 11 15 4 9.528611e+07 1.177882e-01
3061 11 15 5 1.235002e+08 1.302616e-01
3062 11 15 6 1.195621e+08 8.406288e-02
3063 11 15 7 8.709923e+07 1.672936e-01
3064 11 15 8 8.315496e+07 1.471251e-01
3065 11 15 9 6.937682e+07 4.141152e-02
3066 11 15 10 7.598823e+07 8.552071e-02
3067 11 15 11 7.735330e+07 7.921175e-02
3068 11 15 12 1.127320e+08 7.505181e-02
3069 11 15 13 1.106218e+08 9.668669e-02
3070 11 15 14 1.039338e+08 1.376162e-01
3071 11 15 15 7.995385e+07 1.489187e-01
3072 12 0 0 1.034332e+08 9.781273e-02
3073 12 0 1 9.075366e+07 8.128266e-02
3074 12 0 2 1.026930e+08 9.519469e-02
3075 12 0 3 1.059900e+08 7.672390e-02
3076 12 0 4 1.111623e+08 1.015597e-01
3077 12 0 5 1.359702e+08 1.630646e-01
3078 12 0 6 1.213254e+08 1.420857e-01
3079 12 0 7 8.079537e+07 1.128750e-01
3080 12 0 8 8.184408e+07 1.093766e-01
3081 12 0 9 7.559503e+07 8.231559e-02
3082 12 0 10 7.672047e+07 6.938308e-02
3083 12 0 11 7.771863e+07 7.999188e-02
3084 12 0 12 7.988737e+07 8.957709e-02
3085 12 0 13 1.056019e+08 1.353578e-01
3086 12 0 14 1.087989e+08 1.075561e-01
3087 12 0 15 8.755952e+07 9.529576e-02
3088 12 1 0 1.046571e+08 5.807916e-02
3089 12 1 1 9.462587e+07 9.067674e-02
3090 12 1 2 1.039200e+08 1.216133e-01
3091 12 1 3 9.644393e+07 8.859748e-02
3092 12 1 4 8.481307e+07 1.170456e-01
3093 12 1 5 1.059460e+08 1.232613e-01
3094 12 1 6 1.185730e+08 1.728875e-01
3095 12 1 7 8.143266e+07 1.121588e-01
3096 12 1 8 8.178154e+07 1.053022e-01
3097 12 1 9 7.255399e+07 6.658150e-02
3098 12 1 10 7.391478e+07 7.270706e-02
3099 12 1 11 7.047757e+07 2.961091e-02
3100 12 1 12 7.627419e+07 7.298255e-02
3101 12 1 13 9.112796e+07 1.922871e-01
3102 12 1 14 1.194520e+08 8.943939e-02
3103 12 1 15 1.171568e+08 9.317054e-02
3104 12 2 0 1.223261e+08 4.842502e-02
3105 12 2 1 1.080807e+08 1.052153e-01
3106 12 2 2 9.168835e+07 1.457908e-01
3107 12 2 3 9.108360e+07 9.671437e-02
3108 12 2 4 7.921027e+07 1.026709e-01
3109 12 2 5 1.010134e+08 1.313592e-01
3110 12 2 6 1.064597e+08 1.190699e-01
3111 12 2 7 1.235975e+08 1.294373e-01
3112 12 2 8 7.360743e+07 6.364030e-02
3113 12 2 9 7.420994e+07 6.763467e-02
3114 12 2 10 7.807870e+07 9.340288e-02
3115 12 2 11 1.028048e+08 6.773432e-02
3116 12 2 12 7.974447e+07 1.298442e-01
3117 12 2 13 1.196037e+08 1.251536e-01
3118 12 2 14 1.289824e+08 1.196898e-01
3119 12 2 15 1.272985e+08 1.010822e-01
3120 12 3 0 1.117583e+08 1.075576e-01
3121 12 3 1 8.779046e+07 9.585526e-02
3122 12 3 2 7.674610e+07 1.048625e-01
3123 12 3 3 9.141569e+07 1.277033e-01
3124 12 3 4 7.764884e+07 1.445701e-01
3125 12 3 5 1.011852e+08 9.559779e-02
3126 12 3 6 1.035939e+08 1.111865e-01
3127 12 3 7 1.307915e+08 1.199243e-01
3128 12 3 8 1.022928e+08 4.468922e-02
3129 12 3 9 1.089556e+08 9.065565e-02
3130 12 3 10 1.020033e+08 9.848387e-02
3131 12 3 11 1.169496e+08 9.942717e-02
3132 12 3 12 1.224597e+08 1.395151e-01
3133 12 3 13 1.126987e+08 1.174104e-01
3134 12 3 14 1.251753e+08 1.061530e-01
3135 12 3 15 1.077344e+08 1.173536e-01
3136 12 4 0 1.151207e+08 1.296544e-01
3137 12 4 1 9.428271e+07 7.853156e-02
3138 12 4 2 1.125679e+08 1.031244e-01
3139 12 4 3 8.355576e+07 1.126686e-01
3140 12 4 4 9.469989e+07 1.469547e-01
3141 12 4 5 1.277962e+08 1.028328e-01
3142 12 4 6 1.076153e+08 5.957611e-02
3143 12 4 7 1.175587e+08 8.911544e-02
3144 12 4 8 1.127494e+08 1.185181e-01
3145 12 4 9 1.116989e+08 7.869758e-02
3146 12 4 10 1.106037e+08 8.395902e-02
3147 12 4 11 1.208518e+08 1.523891e-01
3148 12 4 12 1.135629e+08 1.266203e-01
3149 12 4 13 1.187515e+08 1.646482e-01
3150 12 4 14 1.087080e+08 8.099204e-02
3151 12 4 15 1.099803e+08 1.075777e-01
3152 12 5 0 1.023366e+08 1.239046e-01
3153 12 5 1 1.031974e+08 1.298882e-01
3154 12 5 2 1.004730e+08 6.310770e-02
3155 12 5 3 1.072893e+08 1.173030e-01
3156 12 5 4 1.095591e+08 1.495081e-01
3157 12 5 5 9.729878e+07 8.925355e-02
3158 12 5 6 9.660187e+07 1.727506e-02
3159 12 5 7 1.209394e+08 9.621815e-02
3160 12 5 8 1.107091e+08 1.067211e-01
3161 12 5 9 1.102580e+08 7.403738e-02
3162 12 5 10 9.924897e+07 1.267870e-01
3163 12 5 11 1.075849e+08 1.379563e-01
3164 12 5 12 1.148052e+08 1.255902e-01
3165 12 5 13 1.083335e+08 9.388436e-02
3166 12 5 14 9.543219e+07 1.551855e-01
3167 12 5 15 1.096293e+08 1.275764e-01
3168 12 6 0 8.147223e+07 1.102302e-01
3169 12 6 1 8.138257e+07 1.151323e-01
3170 12 6 2 9.892695e+07 1.033769e-01
3171 12 6 3 8.523691e+07 1.182240e-01
3172 12 6 4 9.775960e+07 7.837874e-02
3173 12 6 5 7.322331e+07 7.650741e-02
3174 12 6 6 9.387459e+07 8.488568e-02
3175 12 6 7 9.839669e+07 5.464119e-02
3176 12 6 8 1.124556e+08 8.645654e-02
3177 12 6 9 1.207242e+08 9.577830e-02
3178 12 6 10 1.220368e+08 1.351434e-01
3179 12 6 11 1.077011e+08 1.007850e-01
3180 12 6 12 1.147422e+08 1.620408e-01
3181 12 6 13 1.113396e+08 5.683934e-02
3182 12 6 14 1.121564e+08 9.794122e-02
3183 12 6 15 8.831398e+07 2.112987e-01
3184 12 7 0 8.952160e+07 1.840206e-01
3185 12 7 1 7.965999e+07 1.208158e-01
3186 12 7 2 8.462266e+07 1.480533e-01
3187 12 7 3 7.486909e+07 4.297275e-02
3188 12 7 4 8.554578e+07 6.432581e-02
3189 12 7 5 1.021160e+08 9.035883e-02
3190 12 7 6 9.180154e+07 1.275630e-01
3191 12 7 7 8.778908e+07 8.844581e-02
3192 12 7 8 8.891418e+07 3.929540e-02
3193 12 7 9 1.152557e+08 1.389951e-01
3194 12 7 10 1.027586e+08 8.086529e-02
3195 12 7 11 1.177344e+08 8.273709e-02
3196 12 7 12 9.667435e+07 1.155808e-01
3197 12 7 13 1.118403e+08 1.172180e-01
3198 12 7 14 1.119138e+08 1.089944e-01
3199 12 7 15 8.469877e+07 1.684333e-01
3200 12 8 0 8.883048e+07 1.836419e-01
3201 12 8 1 8.481959e+07 1.729810e-01
3202 12 8 2 1.041251e+08 8.830344e-02
3203 12 8 3 1.234026e+08 9.381271e-02
3204 12 8 4 1.247933e+08 8.675540e-02
3205 12 8 5 1.076074e+08 8.927905e-02
3206 12 8 6 1.041303e+08 1.409163e-01
3207 12 8 7 1.148422e+08 9.850832e-02
3208 12 8 8 1.076320e+08 1.027924e-01
3209 12 8 9 1.032274e+08 9.276658e-02
3210 12 8 10 9.914354e+07 7.112394e-02
3211 12 8 11 1.065346e+08 1.029385e-01
3212 12 8 12 1.068164e+08 9.974569e-02
3213 12 8 13 1.026582e+08 1.182652e-01
3214 12 8 14 9.585003e+07 1.322668e-01
3215 12 8 15 8.115428e+07 1.164198e-01
3216 12 9 0 8.309055e+07 1.427553e-01
3217 12 9 1 8.317051e+07 1.403499e-01
3218 12 9 2 8.516347e+07 1.124126e-01
3219 12 9 3 9.436078e+07 1.090038e-01
3220 12 9 4 9.077414e+07 8.329057e-02
3221 12 9 5 8.664748e+07 6.873653e-02
3222 12 9 6 8.985844e+07 9.803577e-02
3223 12 9 7 1.000856e+08 1.030586e-01
3224 12 9 8 8.082228e+07 1.321250e-01
3225 12 9 9 1.078731e+08 8.764830e-02
3226 12 9 10 9.778040e+07 7.219153e-02
3227 12 9 11 1.056924e+08 7.346736e-02
3228 12 9 12 1.088605e+08 9.292475e-02
3229 12 9 13 1.269891e+08 1.111311e-01
3230 12 9 14 9.666009e+07 1.066081e-01
3231 12 9 15 7.544081e+07 1.450664e-01
3232 12 10 0 1.112068e+08 1.810485e-01
3233 12 10 1 7.669422e+07 1.067999e-01
3234 12 10 2 7.779972e+07 1.051936e-01
3235 12 10 3 8.981829e+07 1.106534e-01
3236 12 10 4 9.177193e+07 6.807771e-02
3237 12 10 5 7.588411e+07 8.472586e-02
3238 12 10 6 7.459510e+07 7.973808e-02
3239 12 10 7 9.151161e+07 1.152189e-01
3240 12 10 8 8.387327e+07 1.397366e-01
3241 12 10 9 1.121389e+08 1.019665e-01
3242 12 10 10 1.000143e+08 5.438103e-02
3243 12 10 11 1.022621e+08 1.132502e-01
3244 12 10 12 1.017033e+08 1.079790e-01
3245 12 10 13 8.184315e+07 7.721822e-02
3246 12 10 14 8.895444e+07 8.895848e-02
3247 12 10 15 1.191985e+08 1.131471e-01
3248 12 11 0 1.192219e+08 1.214269e-01
3249 12 11 1 1.041652e+08 1.631464e-01
3250 12 11 2 6.943379e+07 9.396657e-02
3251 12 11 3 7.780899e+07 8.036442e-02
3252 12 11 4 7.379412e+07 7.608977e-02
3253 12 11 5 7.779264e+07 8.714455e-02
3254 12 11 6 9.078632e+07 7.512157e-02
3255 12 11 7 8.225461e+07 1.313747e-01
3256 12 11 8 9.595469e+07 1.256053e-01
3257 12 11 9 1.025702e+08 7.451976e-02
3258 12 11 10 9.280560e+07 1.273710e-01
3259 12 11 11 9.961232e+07 9.596932e-02
3260 12 11 12 9.773276e+07 9.326182e-02
3261 12 11 13 1.001582e+08 8.488267e-02
3262 12 11 14 1.113071e+08 1.032685e-01
3263 12 11 15 1.080924e+08 1.219541e-01
3264 12 12 0 1.089965e+08 1.196897e-01
3265 12 12 1 1.185519e+08 1.344542e-01
3266 12 12 2 1.023338e+08 1.312042e-01
3267 12 12 3 6.878062e+07 6.235710e-02
3268 12 12 4 7.847430e+07 6.822081e-02
3269 12 12 5 7.310449e+07 9.892550e-02
3270 12 12 6 7.686963e+07 9.815619e-02
3271 12 12 7 8.379939e+07 9.915308e-02
3272 12 12 8 7.922620e+07 9.219803e-02
3273 12 12 9 8.496557e+07 1.525172e-01
3274 12 12 10 8.370955e+07 1.338334e-01
3275 12 12 11 7.498973e+07 1.039081e-01
3276 12 12 12 9.689595e+07 9.943846e-02
3277 12 12 13 1.051175e+08 9.110206e-02
3278 12 12 14 1.057326e+08 9.617469e-02
3279 12 12 15 9.967196e+07 9.046509e-02
3280 12 13 0 1.093813e+08 1.142713e-01
3281 12 13 1 1.014802e+08 1.097839e-01
3282 12 13 2 9.457901e+07 1.016825e-01
3283 12 13 3 8.724927e+07 1.105869e-01
3284 12 13 4 6.944004e+07 9.262384e-02
3285 12 13 5 6.806034e+07 7.442704e-02
3286 12 13 6 7.550533e+07 1.417782e-01
3287 12 13 7 7.659723e+07 1.067633e-01
3288 12 13 8 7.743920e+07 9.693112e-02
3289 12 13 9 8.363253e+07 1.286816e-01
3290 12 13 10 8.384077e+07 1.183827e-01
3291 12 13 11 7.502308e+07 9.933294e-02
3292 12 13 12 7.836885e+07 7.844896e-02
3293 12 13 13 8.714070e+07 1.084932e-01
3294 12 13 14 8.026251e+07 9.769305e-02
3295 12 13 15 8.917462e+07 1.419519e-01
3296 12 14 0 1.135427e+08 1.067978e-01
3297 12 14 1 1.073829e+08 9.316682e-02
3298 12 14 2 1.102792e+08 9.446464e-02
3299 12 14 3 1.113354e+08 1.134436e-01
3300 12 14 4 8.957296e+07 1.220883e-01
3301 12 14 5 6.923897e+07 7.867847e-02
3302 12 14 6 1.014765e+08 8.730881e-02
3303 12 14 7 8.300132e+07 1.229633e-01
3304 12 14 8 8.210639e+07 1.204191e-01
3305 12 14 9 8.195020e+07 1.136654e-01
3306 12 14 10 8.225337e+07 1.155728e-01
3307 12 14 11 8.006108e+07 1.010965e-01
3308 12 14 12 7.565770e+07 8.598482e-02
3309 12 14 13 8.196564e+07 1.010905e-01
3310 12 14 14 9.951148e+07 1.114967e-01
3311 12 14 15 9.360823e+07 1.124652e-01
3312 12 15 0 9.967606e+07 1.057542e-01
3313 12 15 1 9.632391e+07 6.664618e-02
3314 12 15 2 7.978864e+07 7.939842e-02
3315 12 15 3 1.030917e+08 1.054846e-01
3316 12 15 4 1.075153e+08 1.396812e-01
3317 12 15 5 1.044734e+08 1.105243e-01
3318 12 15 6 1.139800e+08 9.780414e-02
3319 12 15 7 8.502967e+07 1.377321e-01
3320 12 15 8 8.187058e+07 1.312147e-01
3321 12 15 9 7.997694e+07 1.169245e-01
3322 12 15 10 7.748741e+07 8.701967e-02
3323 12 15 11 7.709081e+07 7.532712e-02
3324 12 15 12 8.372549e+07 8.160067e-02
3325 12 15 13 1.048095e+08 1.102655e-01
3326 12 15 14 1.061398e+08 1.423153e-01
3327 12 15 15 8.133763e+07 1.189642e-01
3328 13 0 0 1.066793e+08 1.100488e-01
3329 13 0 1 7.954458e+07 3.787492e-02
3330 13 0 2 9.645851e+07 8.536865e-02
3331 13 0 3 1.094237e+08 1.075117e-01
3332 13 0 4 1.091542e+08 1.106484e-01
3333 13 0 5 1.025512e+08 1.394101e-01
3334 13 0 6 1.038128e+08 8.554474e-02
3335 13 0 7 8.355537e+07 1.438663e-01
3336 13 0 8 7.440536e+07 1.006949e-01
3337 13 0 9 8.202403e+07 1.207506e-01
3338 13 0 10 7.439090e+07 6.930556e-02
3339 13 0 11 7.784619e+07 1.036541e-01
3340 13 0 12 8.230470e+07 1.253436e-01
3341 13 0 13 7.474847e+07 9.222797e-02
3342 13 0 14 9.417936e+07 1.722421e-01
3343 13 0 15 1.005588e+08 8.743908e-02
3344 13 1 0 1.083574e+08 1.271703e-01
3345 13 1 1 8.600504e+07 9.151453e-02
3346 13 1 2 1.012211e+08 1.055858e-01
3347 13 1 3 9.710029e+07 1.025309e-01
3348 13 1 4 1.015002e+08 9.259174e-02
3349 13 1 5 1.033707e+08 1.331718e-01
3350 13 1 6 1.040625e+08 1.366270e-01
3351 13 1 7 1.063259e+08 1.332334e-01
3352 13 1 8 8.258693e+07 1.212934e-01
3353 13 1 9 7.627917e+07 7.514141e-02
3354 13 1 10 7.485422e+07 6.886441e-02
3355 13 1 11 7.183660e+07 6.987679e-02
3356 13 1 12 8.204629e+07 1.130165e-01
3357 13 1 13 8.489918e+07 1.567945e-01
3358 13 1 14 1.097960e+08 7.044676e-02
3359 13 1 15 1.268205e+08 6.419539e-02
3360 13 2 0 1.205515e+08 6.551294e-02
3361 13 2 1 1.020383e+08 1.066181e-01
3362 13 2 2 1.035739e+08 1.483394e-01
3363 13 2 3 9.587581e+07 7.694506e-02
3364 13 2 4 1.025414e+08 9.476825e-02
3365 13 2 5 1.091930e+08 1.115528e-01
3366 13 2 6 1.065995e+08 1.251745e-01
3367 13 2 7 1.151795e+08 1.251494e-01
3368 13 2 8 8.144147e+07 1.434656e-01
3369 13 2 9 6.817962e+07 4.973703e-02
3370 13 2 10 7.391233e+07 7.644640e-02
3371 13 2 11 8.082151e+07 1.142221e-01
3372 13 2 12 7.938124e+07 9.348749e-02
3373 13 2 13 8.491565e+07 1.525795e-01
3374 13 2 14 9.423033e+07 6.488620e-02
3375 13 2 15 1.181455e+08 6.704460e-02
3376 13 3 0 1.066753e+08 9.391629e-02
3377 13 3 1 9.887575e+07 1.396237e-01
3378 13 3 2 9.687322e+07 1.349045e-01
3379 13 3 3 9.350484e+07 1.175369e-01
3380 13 3 4 1.024030e+08 1.221541e-01
3381 13 3 5 1.089649e+08 9.284529e-02
3382 13 3 6 1.047355e+08 9.530100e-02
3383 13 3 7 9.891287e+07 1.294909e-01
3384 13 3 8 1.175808e+08 5.997333e-02
3385 13 3 9 1.067895e+08 1.155423e-01
